dataset,subset,target_layer,training_dataset,validation_dataset,test_dataset,model_name,n_features,degree,activation,batch_size,num_epochs_overfit,overfitting_target,overfitting_prediction,num_epochs_training,loss,leaning_rate,training_loss,val_loss,mae-train,mse-train,rmse-train,rmspe-train,mae-val,mse-val,rmse-val,rmspe-val,mae-test,mse-test,rmse-test,rmspe-test
LayerWiseDatasetv2Small,pretrained,reshape,220,0,35,PolynomialRegression,3,3,,,,3.9911975628867156,3.9911975628867156,,,,,,0.10585193721764535,0.031099142792067797,0.17634949047861692,0.03920710614282958,,,,,0.028525131557028682,0.0016039755025881739,0.040049662952241855,0.009807284907008206
LayerWiseDatasetv2Small,pretrained,reshape,220,0,35,PolynomialRegression,3,4,,,,3.9911975628867156,3.9911975628867156,,,,,,0.10590500299140983,0.031051377445674055,0.17621401035580017,0.039201353268272524,,,,,0.02963865286117189,0.0016140841662880803,0.040175666345290156,0.009846543899324696
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,3,1,,,,1.4906092590940527,1.4906092590940527,,,,,,0.031940655338988766,0.005165010829150185,0.07186800977590924,0.10373151793089497,,,,,0.033424558024666824,0.0013720930528322746,0.03704177442877534,0.026843603658098552
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,3,2,,,,1.4906092590940527,1.4906092590940527,,,,,,0.03260293780163645,0.005155662723158035,0.07180294369423885,0.10314182140676842,,,,,0.03349173294814361,0.0014049786736981106,0.037483045149748845,0.027162685394063742
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,3,3,,,,1.4906092590940527,1.4906092590940527,,,,,,0.03354730733912713,0.005089829026021252,0.0713430376842846,0.10160045413207716,,,,,0.0319549433939493,0.0013610244953373703,0.036892065479414,0.026731700790729254
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,3,4,,,,1.4906092590940527,1.4906092590940527,,,,,,0.03407117814099223,0.00506259354298987,0.07115190470387894,0.10099136795146889,,,,,0.02966607294719336,0.0012368346079506243,0.035168659456263386,0.025477937950345305
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,2,1,,,,1.6365132838185628,1.6365132838185628,,,,,,0.04026208863197964,0.003327862099619881,0.05768762518616866,0.036337520618242296,,,,,0.021051102566614376,0.0006036189298606855,0.024568657469643828,0.01663485719638235
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,2,2,,,,1.6365132838185628,1.6365132838185628,,,,,,0.03989689673114062,0.0032923781011554927,0.057379248000958435,0.03614649783359043,,,,,0.01809913876663703,0.0004903231537615922,0.022143241717544254,0.014948038714458827
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,2,3,,,,1.6365132838185628,1.6365132838185628,,,,,,0.03997196402141684,0.0032091914870630406,0.056649726275270214,0.035819683275463754,,,,,0.014846799989932307,0.00039636396934912614,0.01990889171574164,0.013294472836793409
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,2,4,,,,1.6365132838185628,1.6365132838185628,,,,,,0.03963514091349046,0.003116890136247925,0.05582911548867602,0.035414973654726435,,,,,0.01563808558305586,0.00046273702023976495,0.021511323070414916,0.014330040327217106
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,2,1,,,,1.5114833229303493,1.5114833229303493,,,,,,0.04639276929279943,0.005763365395638169,0.07591683209696101,0.04389418240103507,,,,,0.024662512859416584,0.000976882035723044,0.0312551121534229,0.02120260551232218
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,2,2,,,,1.5114833229303493,1.5114833229303493,,,,,,0.04662998133787208,0.005756081004942366,0.07586884080399783,0.04393393575436511,,,,,0.024365354219811345,0.0009666991867273501,0.03109178648336808,0.02108190603253554
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,2,3,,,,1.5114833229303493,1.5114833229303493,,,,,,0.04665627247996728,0.0057557696870677395,0.0758667890915896,0.04393688576500262,,,,,0.02422355341818022,0.0009631833926055102,0.031035196029758055,0.021044401009751877
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,2,4,,,,1.5114833229303493,1.5114833229303493,,,,,,0.046728772105938024,0.005753103478832978,0.07584921541343047,0.043944954648604456,,,,,0.02456252144594409,0.0009723358880809746,0.031182300878558892,0.02112790683848578
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,2,1,,,,1.8737776395461954,1.8737776395461954,,,,,,0.059423467593813326,0.007212921009479167,0.08492891739260054,0.04726282339448409,,,,,0.04008409493696291,0.0023758773864950896,0.048742972688328,0.030186540562708777
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,2,2,,,,1.8737776395461954,1.8737776395461954,,,,,,0.060103174833626496,0.007145238982180232,0.08452951544981334,0.04710409073690046,,,,,0.04052856338413427,0.0023033073091087144,0.04799278392746887,0.02974893528933978
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,2,3,,,,1.8737776395461954,1.8737776395461954,,,,,,0.059709467334694934,0.007133612773787951,0.08446071734118739,0.047091820375893476,,,,,0.04012788284702377,0.0022872936894634773,0.04782565932073992,0.029637065602278443
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,2,4,,,,1.8737776395461954,1.8737776395461954,,,,,,0.05821197974123561,0.006796772770100043,0.08244254223457718,0.04602232010470998,,,,,0.03765808611683769,0.002179665176979441,0.04668688442142441,0.02898197400917734
LayerWiseDatasetv2Small,pretrained,dense,21,0,7,PolynomialRegression,5,2,,,,2.9901744427712957,2.9901744427712957,,,,,,0.13947077679755884,0.029082757966344356,0.17053667630848315,0.05272116865705517,,,,,0.2765176137389801,0.16605457681544372,0.40749794700764286,0.08799487726952535
LayerWiseDatasetv2Small,pretrained,dense,21,0,7,PolynomialRegression,5,1,,,,2.9901744427712957,2.9901744427712957,,,,,,0.18604570615770286,0.06060345278550255,0.2461776853930968,0.07662458285515764,,,,,0.279518194309703,0.1057215464169609,0.3251484990230785,0.08054734036518808
LayerWiseDatasetv2Small,pretrained,dense,21,0,7,PolynomialRegression,5,2,,,,2.9901744427712957,2.9901744427712957,,,,,,0.13947077679755884,0.029082757966344356,0.17053667630848315,0.05272116865705517,,,,,0.2765176137389801,0.16605457681544372,0.40749794700764286,0.08799487726952535
LayerWiseDatasetv2Small,pretrained,dense,21,0,7,PolynomialRegression,5,3,,,,2.9901744427712957,2.9901744427712957,,,,,,0.11441493403178808,0.024984494994744866,0.15806484427204193,0.0491207830539875,,,,,1.876926954364348,18.902892577193423,4.347745689112166,0.3448092739690162
LayerWiseDatasetv2Small,pretrained,dense,21,0,7,PolynomialRegression,5,4,,,,2.9901744427712957,2.9901744427712957,,,,,,0.07612484731785416,0.01806534489382507,0.13440738407477867,0.04192299072436346,,,,,81.38451961533848,26480.778143894913,162.72915578928968,18.432749226073565
LayerWiseDatasetv2Small,pretrained,conv,2077,0,428,PolynomialRegression,7,1,,,,1.7252215173563428,1.7252215173563428,,,,,,0.6228797474553605,0.6395549074760097,0.7997217687896271,0.2876066550922624,,,,,0.7280933357847872,0.7169179358035136,0.8467100659632633,0.3529608252681292
LayerWiseDatasetv2Small,pretrained,conv,2077,0,428,PolynomialRegression,7,2,,,,1.7252215173563428,1.7252215173563428,,,,,,0.8205123879739052,1.3881247438082012,1.178187058071935,0.4160212213108487,,,,,1.20072191263589,2.1244632071588714,1.457553843656855,0.5849040799605727
LayerWiseDatasetv2Small,pretrained,conv,2077,0,428,PolynomialRegression,7,3,,,,1.7252215173563428,1.7252215173563428,,,,,,0.36013129221848633,0.22773658183250367,0.4772175414132465,0.1794001830397362,,,,,0.4253434616860961,0.29196391366382984,0.54033685203198,0.20864184373937575
LayerWiseDatasetv2Small,pretrained,conv,2077,0,428,PolynomialRegression,7,4,,,,1.7252215173563428,1.7252215173563428,,,,,,0.32047840955231643,0.18513544432856047,0.430273685377761,0.16598672563953473,,,,,0.42693133089793667,0.432697903592867,0.6577977680053855,0.2562886553608533
LayerWiseDatasetv2Small,pretrained,pool,47,0,9,PolynomialRegression,7,1,,,,1.5791126853263378,1.5791126853263378,,,,,,0.08505418390042616,0.011618258231617253,0.10778802452785399,0.0635788141282366,,,,,0.08833566897485495,0.00897958853941361,0.09476069089772197,0.05798278753982754
LayerWiseDatasetv2Small,pretrained,pool,47,0,9,PolynomialRegression,7,2,,,,1.5791126853263378,1.5791126853263378,,,,,,0.05673519324433919,0.005135969814604262,0.07166568087030403,0.04358535922635847,,,,,0.18423869211268984,0.0573193598148678,0.23941461905002334,0.15977758143885804
LayerWiseDatasetv2Small,pretrained,pool,47,0,9,PolynomialRegression,7,3,,,,1.5791126853263378,1.5791126853263378,,,,,,0.012775628567565363,0.000584115795979415,0.02416848766429987,0.0160339882935363,,,,,0.4813177540451032,1.1901570123918017,1.090943175601645,0.7550948410811825
LayerWiseDatasetv2Small,pretrained,pool,47,0,9,PolynomialRegression,7,4,,,,1.5791126853263378,1.5791126853263378,,,,,,0.006321155572045154,0.0004073719699082106,0.020183457828335822,0.013083970996007678,,,,,9.923878962762185,858.8963721913193,29.30693385858233,20.33592133008148
LayerWiseDatasetv2Small,pretrained,inputlayer,20,0,5,PolynomialRegression,3,1,,,,0.9615247124984528,0.9615247124984528,,,,,,0.08498457434601789,0.020533533032493365,0.14329526521310243,0.10263867299666148,,,,,0.06190814562799942,0.005516020380605473,0.07426991571696762,0.07692940751366338
LayerWiseDatasetv2Small,pretrained,inputlayer,20,0,5,PolynomialRegression,3,2,,,,0.9615247124984528,0.9615247124984528,,,,,,0.076354825623445,0.011303846655402166,0.10631954973287916,0.09476577139968213,,,,,0.10298884767397212,0.016633065807799007,0.1289692436505658,0.13344433699724872
LayerWiseDatasetv2Small,pretrained,inputlayer,20,0,5,PolynomialRegression,3,3,,,,0.9615247124984528,0.9615247124984528,,,,,,0.024944991255339343,0.0012509802787207096,0.03536919957704315,0.03387646725905094,,,,,0.03988706489637006,0.002140567676659187,0.04626626931857795,0.04631974311403861
LayerWiseDatasetv2Small,pretrained,inputlayer,20,0,5,PolynomialRegression,3,4,,,,0.9615247124984528,0.9615247124984528,,,,,,0.022606070339721163,0.001191148988564469,0.03451302636055652,0.032895331499797155,,,,,0.0738891199244355,0.013246483358406846,0.1150933680035772,0.11867009467033607
LayerWiseDatasetv2Small,pretrained,pad,147,0,11,PolynomialRegression,5,1,,,,2.164331132287264,2.164331132287264,,,,,,0.03465356065842329,0.006234425156173367,0.07895837609888749,0.030140076685151555,,,,,0.03776462437645967,0.0029323717852413234,0.05415137842420378,0.02391152325262028
LayerWiseDatasetv2Small,pretrained,pad,147,0,11,PolynomialRegression,5,2,,,,2.164331132287264,2.164331132287264,,,,,,0.038258276966580386,0.004227567745796226,0.0650197488905965,0.02706100011717042,,,,,0.08910420287506952,0.01701852849668956,0.13045508229536157,0.05761017594771709
LayerWiseDatasetv2Small,pretrained,pad,147,0,11,PolynomialRegression,5,3,,,,2.164331132287264,2.164331132287264,,,,,,0.06592228962347464,0.009585045100149498,0.09790324356296629,0.04468405805292201,,,,,0.6534071873119903,0.9612871406465711,0.980452518302937,0.45201207654404774
LayerWiseDatasetv2Small,pretrained,pad,147,0,11,PolynomialRegression,5,4,,,,2.164331132287264,2.164331132287264,,,,,,0.015854209657914224,0.0006871586787230203,0.026213711654838587,0.011813470723419919,,,,,4.227177208488884,41.86358468607518,6.470207468549612,2.981735555441354
LayerWiseDatasetv2Small,pretrained,normalization,1622,0,345,PolynomialRegression,4,1,,,,3.4082729255874953,3.4082729255874953,,,,,,0.11291254443133551,0.03796961770780573,0.19485794237804557,0.055674259146979065,,,,,0.07635410207893262,0.031175998370855003,0.1765672630213625,0.10958898421846415
LayerWiseDatasetv2Small,pretrained,normalization,1622,0,345,PolynomialRegression,4,2,,,,3.4082729255874953,3.4082729255874953,,,,,,0.11656302893213434,0.03700093255539842,0.19235626466377023,0.05487696267768176,,,,,0.09357741872097898,0.03531080085150224,0.1879116836482028,0.11257798800942495
LayerWiseDatasetv2Small,pretrained,normalization,1622,0,345,PolynomialRegression,4,3,,,,3.4082729255874953,3.4082729255874953,,,,,,0.11678738474227306,0.03584686486664477,0.18933268303873152,0.05405006455434163,,,,,0.05647586038357922,0.026877343643365394,0.16394311099697173,0.10304601352422262
LayerWiseDatasetv2Small,pretrained,normalization,1622,0,345,PolynomialRegression,4,4,,,,3.4082729255874953,3.4082729255874953,,,,,,0.11829106059637931,0.0351666105965494,0.1875276262222433,0.05357866798618135,,,,,0.10846596245529434,0.03480334014214163,0.18655653336761388,0.10095972481293193
LayerWiseDatasetv2Small,pretrained,activation,1402,0,285,PolynomialRegression,3,1,,,,1.2063340386600296,1.2063340386600296,,,,,,0.6888400573641663,0.6322860364805728,0.7951641569390391,0.39144349044919646,,,,,0.6662300413798584,0.5730005125761652,0.7569679732829951,0.375828603911246
LayerWiseDatasetv2Small,pretrained,activation,1402,0,285,PolynomialRegression,3,2,,,,1.2063340386600296,1.2063340386600296,,,,,,0.6341012015210936,0.5653150308647789,0.7518743451300748,0.3990222409787432,,,,,0.4111137334339582,0.39317173573282055,0.6270340786056373,0.22857172161887626
LayerWiseDatasetv2Small,pretrained,activation,1402,0,285,PolynomialRegression,3,3,,,,1.2063340386600296,1.2063340386600296,,,,,,0.589506344737765,0.5195929419597057,0.7208279558672137,0.3943539064430058,,,,,0.49709692453591287,0.42853456277818003,0.6546255133877537,0.28817807405872276
LayerWiseDatasetv2Small,pretrained,activation,1402,0,285,PolynomialRegression,3,4,,,,1.2063340386600296,1.2063340386600296,,,,,,0.5602814371854292,0.4957449012224369,0.7040915432118446,0.39153810387973065,,,,,0.46279425728056495,0.41698524702874096,0.6457439485033839,0.29741989661074875
LayerWiseDatasetv2Small,pretrained,rescaling,9,0,2,PolynomialRegression,3,1,,,,2.0889446876239774,2.0889446876239774,,,,,,0.07153271709395795,0.008148587096036063,0.09026952473584905,0.04284631813050853,,,,,0.025767631418950332,0.0012597743875372835,0.03549330060077935,0.017267251752985966
LayerWiseDatasetv2Small,pretrained,rescaling,9,0,2,PolynomialRegression,3,2,,,,2.0889446876239774,2.0889446876239774,,,,,,0.026753077646133598,0.00155404840797576,0.0394214206742446,0.019265255000790384,,,,,0.026695212820043945,0.0008784520839708162,0.029638692345830917,0.01445696256853524
LayerWiseDatasetv2Small,pretrained,rescaling,9,0,2,PolynomialRegression,3,3,,,,2.0889446876239774,2.0889446876239774,,,,,,1.0768703953248051e-09,3.0694569346753894e-18,1.7519865680636338e-09,7.71521378960973e-10,,,,,0.2203195812328591,0.056796220884633764,0.23831957721646319,0.1183264069258362
LayerWiseDatasetv2Small,pretrained,rescaling,9,0,2,PolynomialRegression,3,4,,,,2.0889446876239774,2.0889446876239774,,,,,,7.740622957423208e-12,1.0212856335616467e-22,1.0105867768586954e-11,4.849644270302401e-12,,,,,0.21935686986499714,0.08334693027589331,0.28869868422958445,0.14381436116191754
LayerWiseDatasetv2Small,pretrained,reshape,220,0,35,PolynomialRegression,4,1,,,,3.9911975628867156,3.9911975628867156,,,,,,0.10678619158444765,0.031205653216433038,0.17665121911957765,0.03923296998581688,,,,,0.03890935422596654,0.0022429809378453187,0.04736011969838462,0.011639517880421876
LayerWiseDatasetv2Small,pretrained,reshape,220,0,35,PolynomialRegression,4,2,,,,3.9911975628867156,3.9911975628867156,,,,,,0.10059878980936351,0.02984513196542569,0.17275743678761182,0.03824093814124083,,,,,0.056215193747153905,0.0053389451107746875,0.07306808544621028,0.01775375007719083
LayerWiseDatasetv2Small,pretrained,reshape,220,0,35,PolynomialRegression,4,3,,,,3.9911975628867156,3.9911975628867156,,,,,,0.09670106409491445,0.028992365119347767,0.1702714454021806,0.0376483588900427,,,,,0.07893059976543228,0.011606881230610164,0.10773523671765967,0.026188550797644178
LayerWiseDatasetv2Small,pretrained,reshape,220,0,35,PolynomialRegression,4,4,,,,3.9911975628867156,3.9911975628867156,,,,,,0.09198654069192119,0.027474660200461506,0.16575481953916607,0.03668474516796548,,,,,0.05678505678042907,0.005242408006064257,0.07240447504170068,0.017620241029457598
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,4,1,,,,1.4906092590940527,1.4906092590940527,,,,,,0.03295864741228077,0.005075900156321409,0.07124535182256742,0.10139156831060955,,,,,0.024224363959434773,0.0008144379213461727,0.02853835877106763,0.020666866928947283
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,4,2,,,,1.4906092590940527,1.4906092590940527,,,,,,0.03514280591369766,0.004560837313616675,0.06753397155222456,0.09126633104013392,,,,,0.029355489999845663,0.0013482702586132722,0.036718799798104405,0.026625361328160988
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,4,3,,,,1.4906092590940527,1.4906092590940527,,,,,,0.035297626830701645,0.004100336043545918,0.06403386637979873,0.08118499822540863,,,,,0.03656800507321961,0.002141510868668521,0.046276461280747486,0.03353149255187808
LayerWiseDatasetv2Small,pretrained,dropout,157,0,32,PolynomialRegression,4,4,,,,1.4906092590940527,1.4906092590940527,,,,,,0.033155590082900845,0.003265328046620471,0.05714304897903568,0.0653070940482953,,,,,0.030937392359321393,0.0015371184378133338,0.03920610204819314,0.028423627754242016
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,3,1,,,,1.6365132838185628,1.6365132838185628,,,,,,0.04082515631727443,0.0032786255505352986,0.05725928353145277,0.036023813690714446,,,,,0.02782227523165917,0.0010077214944719474,0.03174462937997461,0.02155854718079622
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,3,2,,,,1.6365132838185628,1.6365132838185628,,,,,,0.03915392706045165,0.0030919968583225433,0.05560572684825317,0.035046396266750685,,,,,0.03131357505203654,0.0015877259096481974,0.03984627849182653,0.027031165315183337
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,3,3,,,,1.6365132838185628,1.6365132838185628,,,,,,0.03783407132708717,0.002911755540930756,0.05396068514141343,0.03428880640173125,,,,,0.03150527391367105,0.0019233013192730725,0.04385545940100357,0.02971797765568509
LayerWiseDatasetv2Small,pretrained,add,407,0,40,PolynomialRegression,3,4,,,,1.6365132838185628,1.6365132838185628,,,,,,0.03744435179701595,0.0028448809042547827,0.05333742498710247,0.033946269879916516,,,,,0.024289285120920025,0.0009937063118468502,0.031523107585497506,0.0213038114616873
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,3,1,,,,1.5114833229303493,1.5114833229303493,,,,,,0.04640360412177526,0.005759069282995027,0.07588853195967772,0.043826587639204946,,,,,0.026213131387486006,0.00108292665718483,0.0329078509961503,0.022354980150961025
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,3,2,,,,1.5114833229303493,1.5114833229303493,,,,,,0.04476330015090023,0.0055165554721956075,0.07427351797374086,0.04282106181294278,,,,,0.0285000423847005,0.0014025538701625273,0.03745068584368686,0.024781030146904026
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,3,3,,,,1.5114833229303493,1.5114833229303493,,,,,,0.041502230005010216,0.004494405803762529,0.06704032968118913,0.03905509980542658,,,,,0.06466265198186866,0.0075198284216953515,0.08671694425944304,0.0588668830656601
LayerWiseDatasetv2Small,pretrained,multiply,219,0,35,PolynomialRegression,3,4,,,,1.5114833229303493,1.5114833229303493,,,,,,0.04383906388372462,0.005036417073879228,0.07096771853370537,0.041156489369551665,,,,,0.03072556912147729,0.0016492452819501203,0.04061090102361828,0.02754289987203019
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,3,1,,,,1.8737776395461954,1.8737776395461954,,,,,,0.033499763619431,0.0030660523281010386,0.055371945316207184,0.032290147923073574,,,,,0.2386529510549726,0.058308489161057304,0.24147150796948552,0.14829150339694802
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,3,2,,,,1.8737776395461954,1.8737776395461954,,,,,,0.0276444183727488,0.002017416810267388,0.04491566330655029,0.02541019474187683,,,,,0.3891061033305966,0.17212977669888133,0.41488525726865894,0.25589793282539613
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,3,3,,,,1.8737776395461954,1.8737776395461954,,,,,,0.0229251522189004,0.001770440206164495,0.04207659927043172,0.023719511863610904,,,,,0.6373940306894541,0.41781303563533323,0.6463845880242917,0.39855742625989393
LayerWiseDatasetv2Small,pretrained,concatenate,73,0,82,PolynomialRegression,3,4,,,,1.8737776395461954,1.8737776395461954,,,,,,0.0216740426213556,0.0015080300414312801,0.038833362479075643,0.021745026413724677,,,,,1.4346688271988424,2.7302729898950373,1.6523537726210562,1.0198257020406378
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,5,1,,,,4.096142571934064,4.096142571934064,,,,,,1.3276382337127404,2.5880913012216173,1.6087545807927377,0.29545925656046296,,,,,1.2489380196639113,2.8926468171276123,1.7007782974649024,0.24991571784296732
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,5,2,,,,4.096142571934064,4.096142571934064,,,,,,1.252748674412767,2.3569616393907156,1.535239928933167,0.2971979005623592,,,,,1.1742344873376758,2.849387089237641,1.6880127633515218,0.2569300399548678
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,5,3,,,,4.096142571934064,4.096142571934064,,,,,,1.2521048976106313,2.384473333094985,1.5441739970272084,0.2995301298979134,,,,,1.2004285726967399,2.9209098479176285,1.7090669524385604,0.2694751512962753
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,5,4,,,,4.096142571934064,4.096142571934064,,,,,,1.234626707765589,2.294058061066141,1.5146148226747753,0.29256569768037227,,,,,1.1672555262800053,2.74317507279689,1.656253323859877,0.2601087494834138
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,1,,,,9.403715692424841,9.403715692424841,,,,,,14.69924047318105,1088.2271262349766,32.98828771298954,1.597101837309077,,,,,14.131222875544498,2472.150637177282,49.72072643452911,1.75672564009645
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,2,,,,9.403715692424841,9.403715692424841,,,,,,12.411270202604056,712.0957458462699,26.68512218158781,1.619828859791732,,,,,12.213154583823696,2137.8422244959233,46.236805950410584,1.5092358706771767
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,3,,,,9.403715692424841,9.403715692424841,,,,,,10.379460221131806,454.2371743171133,21.312840597093416,1.3205312597197734,,,,,10.985391834375235,1762.6227566277946,41.9836010440719,1.2865954877216854
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,4,,,,9.403715692424841,9.403715692424841,,,,,,17.73678881232977,1295.5514532432821,35.99376964480495,2.2889986072176263,,,,,17.531708930036633,3016.721096925576,54.92468567889648,2.62005632721404
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,7,1,,,,3.6109451212622057,3.6109451212622057,,,,,,2.6663709289232185,12.619233251753133,3.5523560142183292,0.49686656356950837,,,,,2.6289849217176355,10.492187326834092,3.239164603232459,0.4963142620872324
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,7,2,,,,3.6109451212622057,3.6109451212622057,,,,,,2.2964919779837802,9.036390983071561,3.006059045173857,0.42727519791495344,,,,,2.41537973026602,9.045938773723565,3.0076467169073506,0.41192527177758864
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,7,3,,,,3.6109451212622057,3.6109451212622057,,,,,,2.1852586206477276,8.264247054913149,2.8747603473877867,0.3883161029346333,,,,,2.755411005095195,12.804004090185341,3.578268308859097,0.4252714014243922
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,7,4,,,,3.6109451212622057,3.6109451212622057,,,,,,2.66887102254261,11.839945400466494,3.440922172974346,0.4978709765333317,,,,,3.9366820064896193,36.221265102143995,6.018410512929805,0.623036403118122
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,3,1,,,,2.737261693333785,2.737261693333785,,,,,,0.8171207728522403,0.9801568731247599,0.9900287233837005,0.252061578999152,,,,,0.8923753539688628,2.8669949542028963,1.6932202911029905,0.23751654070133782
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,3,2,,,,2.737261693333785,2.737261693333785,,,,,,0.7621330074337099,0.8802085879320855,0.9381943231186626,0.2554768241028438,,,,,0.8506388647743364,2.922397653735361,1.709502165466707,0.2389515487327317
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,3,3,,,,2.737261693333785,2.737261693333785,,,,,,0.7573711308618114,0.8617973374940491,0.9283304031938462,0.24892953775197302,,,,,0.9145886864297275,2.9688227038289203,1.7230271918425781,0.2578151047081197
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,3,4,,,,2.737261693333785,2.737261693333785,,,,,,0.791390082689492,0.882447110451324,0.9393865607146634,0.24722611735768418,,,,,0.9959215106595355,3.1402033176207578,1.772061883123938,0.26913961038496487
LayerWiseDatasetv2Large,pretrained,pad,1113,0,209,PolynomialRegression,5,1,,,,5.118443284162682,5.118443284162682,,,,,,4.702097810785351,296.72383224308015,17.225673636844515,0.6554275723205027,,,,,4.520545790398659,90.56062480968436,9.51633463102703,0.8690321828443722
LayerWiseDatasetv2Large,pretrained,pad,1113,0,209,PolynomialRegression,5,2,,,,5.118443284162682,5.118443284162682,,,,,,4.546563518784195,233.18788983976066,15.270490818561159,0.7607067273179247,,,,,4.338084616424055,94.64329162033343,9.728478381552453,0.8072553410093669
LayerWiseDatasetv2Large,pretrained,pad,1113,0,209,PolynomialRegression,5,3,,,,5.118443284162682,5.118443284162682,,,,,,4.541809817215156,177.61279636092328,13.327145094164889,0.8064262044406133,,,,,6.448649255885966,271.145084191019,16.46648366200322,1.3365530686291922
LayerWiseDatasetv2Large,pretrained,pad,1113,0,209,PolynomialRegression,5,4,,,,5.118443284162682,5.118443284162682,,,,,,5.113432915987337,182.22469461293252,13.499062730905894,1.1291982435816221,,,,,8.944529576953133,692.4651999119498,26.314733513983185,2.249841571303678
LayerWiseDatasetv2Large,pretrained,normalization,12901,0,3141,PolynomialRegression,4,1,,,,10.361349638377792,10.361349638377792,,,,,,2.3225635171152668,15.757142712927516,3.96952676183541,0.3448250542714821,,,,,3.0062768534974995,503.4779832021945,22.43831507048144,0.3105595445509598
LayerWiseDatasetv2Large,pretrained,normalization,12901,0,3141,PolynomialRegression,4,2,,,,10.361349638377792,10.361349638377792,,,,,,2.200272888873018,14.54804706782595,3.8141902243891757,0.32623254998221307,,,,,2.858833148921572,516.1150291162777,22.718165179351033,0.2958047795456814
LayerWiseDatasetv2Large,pretrained,normalization,12901,0,3141,PolynomialRegression,4,3,,,,10.361349638377792,10.361349638377792,,,,,,2.1425197025016325,12.94715167922782,3.598215068506581,0.30953395472759876,,,,,2.9372022574766494,523.1822176659037,22.873176816216496,0.31799156265074663
LayerWiseDatasetv2Large,pretrained,normalization,12901,0,3141,PolynomialRegression,4,4,,,,10.361349638377792,10.361349638377792,,,,,,2.3176639001732116,13.917044269522636,3.7305554907443255,0.321409924824211,,,,,3.156951444669509,454.80682618800336,21.32620046299864,0.32645189859888263
LayerWiseDatasetv2Large,pretrained,activation,11070,0,2593,PolynomialRegression,3,1,,,,10.249364217036511,10.249364217036511,,,,,,4.667758082755713,178.81170065547053,13.372049231717273,0.873171859620988,,,,,4.805987959541356,198.10791147868048,14.075081224585544,0.8192998734760035
